merchant_id,merchant_name,category,city,region,mcc_code,risk_score,avg_transaction_uzs,is_online,years_registered
M02279,Shams Shop,Restaurant,Urgench,Xorazm,3420,41.9,60017,1,6
M02280,Oltin Plus,Transport,Samarkand,Samarkand,8947,12.5,175267,0,2
M02281,Baraka Service,Clothing,Termez,Surxondaryo,7505,3.9,291875,0,3
M02282,Fayz Service,Grocery,Urgench,Xorazm,3688,5.3,63603,1,3
M02283,Fayz Market,Pharmacy,Fergana,Fergana,8600,12.2,349636,1,4
M02284,Shams Service,ATM,Samarkand,Samarkand,9988,42.6,186800,0,1
M02285,Oltin Plus,Restaurant,Namangan,Namangan,3711,37.4,54284,0,5
M02286,Fayz Market,Online Shopping,Fergana,Fergana,7651,21.0,85942,0,9
M02287,Fayz Market,Cash,Samarkand,Samarkand,4145,19.5,62463,1,7
M02288,Yulduz Shop,Telecom,Guliston,Sirdaryo,6218,17.4,95717,0,6
M02289,Baraka Market,Restaurant,Tashkent,Tashkent City,4675,23.2,161598,0,3
M02290,Baxt Trade,Cash,Fergana,Fergana,1226,8.3,69773,0,8
M02291,Kumush Trade,Fuel,Fergana,Fergana,7843,21.0,157814,0,1
M02292,Baraka Service,Utilities,Nukus,Karakalpakstan,1038,29.4,135359,0,0
M02293,Baraka Shop,Clothing,Jizzakh,Jizzakh,4200,19.3,50201,1,3
M02294,Mehr Service,ATM,Samarkand,Samarkand,6801,17.8,158412,1,5
M02295,Mehr Bozor,Utilities,Samarkand,Samarkand,1960,22.5,277638,0,7
M02296,Baxt Service,Pharmacy,Tashkent,Tashkent City,3500,34.2,97070,1,6
M02297,Yulduz Bozor,Telecom,Bukhara,Bukhara,6039,44.9,211853,1,1
M02298,Shams Bozor,Restaurant,Tashkent,Tashkent City,3769,34.9,51859,1,6
M02299,Yulduz Shop,Clothing,Samarkand,Samarkand,1486,11.2,403181,0,0
M02300,Oltin Center,ATM,Qarshi,Qashqadaryo,6171,9.0,191110,1,2
M02301,Kumush Service,Pharmacy,Qarshi,Qashqadaryo,6023,6.7,206879,0,1
M02302,Fayz Bozor,Electronics,Termez,Surxondaryo,1060,26.3,69400,1,7
M02303,Oltin Express,ATM,Urgench,Xorazm,3686,60.0,207326,0,9
M02304,Kumush Shop,Online Shopping,Urgench,Xorazm,5925,27.8,164103,0,0
M02305,Yulduz Center,Pharmacy,Jizzakh,Jizzakh,7197,11.7,213581,0,2
M02306,Kumush Shop,Restaurant,Urgench,Xorazm,3216,39.4,333826,0,6
M02307,Yulduz Service,Fuel,Bukhara,Bukhara,2650,11.0,79932,0,7
M02308,Kumush Express,Clothing,Guliston,Sirdaryo,3652,8.4,333764,1,2
M02309,Mehr Market,Fuel,Termez,Surxondaryo,7728,7.2,217396,0,9
M02310,Oltin Plus,Electronics,Samarkand,Samarkand,3485,16.3,46269,1,0
M02311,Yulduz Center,ATM,Nukus,Karakalpakstan,9355,28.3,444073,0,4
M02312,Shams Plus,Online Shopping,Jizzakh,Jizzakh,1540,24.8,77766,0,0
M02313,Zafar Express,Fuel,Guliston,Sirdaryo,7688,14.4,140138,1,3
M02314,Mehr Center,Telecom,Guliston,Sirdaryo,9634,15.7,145077,1,3
M02315,Oltin Bozor,Telecom,Termez,Surxondaryo,3704,36.0,55534,0,5
M02316,Shams Trade,ATM,Fergana,Fergana,3619,5.8,238674,0,6
M02317,Mehr Express,Online Shopping,Samarkand,Samarkand,5893,5.4,84176,0,9
M02318,Yulduz Plus,Utilities,Qarshi,Qashqadaryo,6968,16.1,43104,0,7
M02319,Zafar Bozor,Restaurant,Namangan,Namangan,8548,14.7,62076,1,2
M02320,Baraka Market,Pharmacy,Namangan,Namangan,9097,26.1,28033,0,6
M02321,Zafar Shop,Grocery,Termez,Surxondaryo,8092,11.0,41169,0,7
M02322,Mehr Trade,Online Shopping,Bukhara,Bukhara,4327,8.7,264048,1,0
M02323,Fayz Trade,Cash,Termez,Surxondaryo,1498,14.7,35122,0,3
M02324,Nur Bozor,Online Shopping,Nukus,Karakalpakstan,5501,14.7,157435,0,7
M02325,Fayz Service,Utilities,Andijan,Andijan,1553,1.9,75063,0,3
M02326,Baxt Express,Restaurant,Namangan,Namangan,7890,10.2,283996,0,8
M02327,Baxt Market,Cash,Namangan,Namangan,1996,42.8,117641,1,1
M02328,Mehr Express,Online Shopping,Urgench,Xorazm,1861,27.9,45653,0,0
M02329,Shams Center,Telecom,Namangan,Namangan,5129,23.9,190980,0,5
M02330,Shams Service,Clothing,Qarshi,Qashqadaryo,6361,18.0,88046,0,8
M02331,Baxt Market,Fuel,Namangan,Namangan,2622,13.6,204366,0,0
M02332,Baraka Service,ATM,Termez,Surxondaryo,6238,16.3,155002,1,5
M02333,Zafar Market,Telecom,Samarkand,Samarkand,7307,12.5,51357,0,6
M02334,Yulduz Market,Cash,Guliston,Sirdaryo,2338,34.7,107728,0,7
M02335,Fayz Store,Utilities,Andijan,Andijan,9078,10.0,75696,1,8
M02336,Zafar Shop,ATM,Bukhara,Bukhara,2674,11.8,97153,0,0
M02337,Oltin Store,Transport,Samarkand,Samarkand,1198,31.6,106965,0,2
M02338,Fayz Express,Pharmacy,Termez,Surxondaryo,9295,15.7,33371,0,9
M02339,Yulduz Bozor,Pharmacy,Bukhara,Bukhara,7691,46.1,151587,0,4
M02340,Baraka Plus,Grocery,Namangan,Namangan,7725,29.7,91630,0,5
M02341,Fayz Center,Telecom,Bukhara,Bukhara,1337,9.2,43004,0,4
M02342,Fayz Store,Pharmacy,Namangan,Namangan,5347,39.8,47068,0,7
M02343,Baxt Trade,Fuel,Bukhara,Bukhara,1698,14.7,29709,0,7
M02344,Yulduz Trade,Online Shopping,Qarshi,Qashqadaryo,8033,26.3,567697,0,3
M02345,Mehr Market,Clothing,Fergana,Fergana,4896,17.9,116141,0,8
M02346,Oltin Market,Grocery,Samarkand,Samarkand,8898,8.6,160449,1,4
M02347,Oltin Plus,Pharmacy,Qarshi,Qashqadaryo,9994,49.2,377219,1,3
M02348,Nur Market,Electronics,Guliston,Sirdaryo,3771,13.9,1059536,0,9
M02349,Oltin Center,Utilities,Jizzakh,Jizzakh,3671,10.3,67548,0,6
M02350,Fayz Express,Electronics,Namangan,Namangan,9805,11.6,78562,0,6
M02351,Kumush Market,Telecom,Fergana,Fergana,5608,26.5,53305,1,0
M02352,Nur Shop,ATM,Nukus,Karakalpakstan,7429,19.9,105641,1,9
M02353,Kumush Trade,Pharmacy,Tashkent,Tashkent City,9796,33.1,28070,0,5
M02354,Baraka Center,Utilities,Fergana,Fergana,4713,2.0,339527,0,6
M02355,Oltin Trade,Cash,Namangan,Namangan,6664,13.7,178068,0,4
M02356,Mehr Shop,Grocery,Jizzakh,Jizzakh,7983,19.7,101152,1,4
M02357,Nur Trade,Fuel,Fergana,Fergana,4276,23.6,37078,1,0
M02358,Fayz Center,Transport,Andijan,Andijan,6979,13.1,377648,1,7
M02359,Oltin Trade,Utilities,Termez,Surxondaryo,3946,9.3,83899,0,8
M02360,Oltin Plus,Restaurant,Bukhara,Bukhara,7994,30.4,479513,0,4
M02361,Baraka Bozor,Grocery,Bukhara,Bukhara,3536,18.7,94050,0,4
M02362,Kumush Center,Transport,Qarshi,Qashqadaryo,5370,12.1,126887,0,1
M02363,Oltin Market,Clothing,Urgench,Xorazm,1741,5.6,44080,0,8
M02364,Oltin Service,Grocery,Urgench,Xorazm,8773,19.0,314430,1,7
M02365,Oltin Service,Fuel,Termez,Surxondaryo,1934,12.3,31394,0,4
M02366,Oltin Plus,ATM,Termez,Surxondaryo,1317,36.0,222880,0,9
M02367,Baxt Service,Pharmacy,Termez,Surxondaryo,7575,27.7,361465,0,3
M02368,Mehr Market,Clothing,Urgench,Xorazm,2628,28.6,31660,1,1
M02369,Baxt Store,Pharmacy,Qarshi,Qashqadaryo,6005,28.9,252511,0,4
M02370,Yulduz Express,Transport,Fergana,Fergana,9939,19.6,379118,0,7
M02371,Baraka Bozor,Clothing,Bukhara,Bukhara,2162,16.9,169496,1,3
M02372,Oltin Market,Fuel,Urgench,Xorazm,2999,12.9,191950,1,8
M02373,Baraka Express,Grocery,Qarshi,Qashqadaryo,4624,15.0,163125,1,1
M02374,Nur Service,Cash,Bukhara,Bukhara,8236,36.2,126611,1,4
M02375,Fayz Express,Fuel,Namangan,Namangan,3105,15.4,52865,1,5
M02376,Kumush Trade,ATM,Guliston,Sirdaryo,9752,9.6,114889,0,9
M02377,Fayz Express,Electronics,Jizzakh,Jizzakh,4775,24.2,94166,0,0
M02378,Yulduz Express,Online Shopping,Tashkent,Tashkent City,7401,10.9,538972,0,9
M02379,Oltin Service,Pharmacy,Tashkent,Tashkent City,6612,15.6,113740,0,0
M02380,Nur Center,Electronics,Jizzakh,Jizzakh,5224,8.1,116995,1,4
M02381,Baxt Shop,Pharmacy,Termez,Surxondaryo,2110,4.5,139595,0,4
M02382,Mehr Store,Online Shopping,Fergana,Fergana,4771,14.2,172147,0,5
M02383,Fayz Market,Fuel,Jizzakh,Jizzakh,7471,48.2,64560,1,6
M02384,Kumush Shop,ATM,Nukus,Karakalpakstan,2580,19.8,256798,0,2
M02385,Shams Trade,Transport,Andijan,Andijan,1350,28.1,112507,1,8
M02386,Zafar Store,Electronics,Bukhara,Bukhara,5743,6.5,215974,1,4
M02387,Baraka Trade,Pharmacy,Namangan,Namangan,1095,12.5,58290,0,2
M02388,Nur Express,Online Shopping,Namangan,Namangan,3890,10.2,107626,0,8
M02389,Nur Market,Fuel,Samarkand,Samarkand,8623,42.3,394316,0,5
M02390,Kumush Plus,Utilities,Nukus,Karakalpakstan,2984,23.3,589749,0,2
M02391,Yulduz Shop,Grocery,Fergana,Fergana,7412,33.2,205165,0,9
M02392,Fayz Express,Utilities,Termez,Surxondaryo,1895,4.2,49076,1,3
M02393,Zafar Service,Restaurant,Bukhara,Bukhara,1754,26.6,27517,0,0
M02394,Zafar Plus,Utilities,Guliston,Sirdaryo,4343,6.0,205066,0,4
M02395,Oltin Plus,Grocery,Qarshi,Qashqadaryo,1548,16.2,586145,0,3
M02396,Yulduz Market,Utilities,Bukhara,Bukhara,7315,13.3,88099,1,2
M02397,Baxt Service,Grocery,Fergana,Fergana,8452,7.3,103274,0,1
M02398,Oltin Service,Telecom,Fergana,Fergana,2208,20.4,149857,1,7
M02399,Baxt Center,Restaurant,Samarkand,Samarkand,1809,41.3,900207,0,6
M02400,Kumush Shop,Restaurant,Fergana,Fergana,6129,17.2,140052,1,3
M02401,Zafar Service,Clothing,Termez,Surxondaryo,7697,4.2,141991,0,9
M02402,Baxt Shop,ATM,Tashkent,Tashkent City,2374,22.9,89348,1,9
M02403,Nur Store,Telecom,Guliston,Sirdaryo,6617,4.8,131448,0,6
M02404,Baxt Bozor,Fuel,Guliston,Sirdaryo,3677,11.7,298422,1,2
M02405,Zafar Bozor,Pharmacy,Guliston,Sirdaryo,8568,15.3,71997,0,8
M02406,Yulduz Bozor,Grocery,Guliston,Sirdaryo,6997,13.3,259736,1,8
M02407,Yulduz Store,ATM,Samarkand,Samarkand,5078,19.5,268885,1,7
M02408,Nur Bozor,Utilities,Bukhara,Bukhara,5695,29.3,64154,0,7
M02409,Fayz Store,ATM,Urgench,Xorazm,6201,42.2,228983,0,6
M02410,Zafar Store,Fuel,Samarkand,Samarkand,4188,27.1,626517,0,6
M02411,Baxt Store,Fuel,Termez,Surxondaryo,2238,18.1,45527,1,3
M02412,Oltin Store,Restaurant,Samarkand,Samarkand,7257,33.0,107393,1,7
M02413,Mehr Shop,ATM,Guliston,Sirdaryo,8961,27.4,148574,0,7
M02414,Mehr Store,Transport,Fergana,Fergana,5991,18.2,164692,0,9
M02415,Kumush Plus,Telecom,Bukhara,Bukhara,4245,27.0,56520,0,1
M02416,Shams Plus,Telecom,Bukhara,Bukhara,9030,27.4,44355,0,1
M02417,Baxt Plus,Online Shopping,Fergana,Fergana,3040,23.1,66874,0,0
M02418,Nur Service,Cash,Bukhara,Bukhara,4766,3.0,130712,1,0
M02419,Fayz Store,Utilities,Fergana,Fergana,1268,11.4,82916,1,6
M02420,Fayz Service,Electronics,Urgench,Xorazm,6786,11.0,241927,0,2
M02421,Oltin Service,Clothing,Urgench,Xorazm,5077,42.6,317367,0,9
M02422,Mehr Store,Cash,Guliston,Sirdaryo,8238,23.4,60643,1,5
M02423,Yulduz Market,Pharmacy,Tashkent,Tashkent City,1014,3.5,157381,1,7
M02424,Nur Trade,Utilities,Jizzakh,Jizzakh,6967,30.7,130548,0,2
M02425,Yulduz Express,Utilities,Fergana,Fergana,6557,31.4,923389,0,2
M02426,Mehr Express,Cash,Urgench,Xorazm,5408,10.9,85934,0,8
M02427,Baraka Bozor,Utilities,Nukus,Karakalpakstan,7644,21.6,167412,1,8
M02428,Baxt Service,Transport,Nukus,Karakalpakstan,1599,22.7,594882,0,1
M02429,Baraka Center,Pharmacy,Guliston,Sirdaryo,2007,14.3,24507,0,5
M02430,Mehr Market,Grocery,Nukus,Karakalpakstan,8807,20.6,393276,0,4
M02431,Oltin Store,Fuel,Urgench,Xorazm,5193,6.7,73609,1,1
M02432,Zafar Trade,Pharmacy,Urgench,Xorazm,1618,21.3,37715,0,7
M02433,Oltin Service,Online Shopping,Guliston,Sirdaryo,5141,25.6,155011,1,6
M02434,Baraka Trade,Cash,Samarkand,Samarkand,5245,13.6,141922,1,4
M02435,Oltin Center,Utilities,Termez,Surxondaryo,2227,48.5,197842,0,1
M02436,Baraka Store,Fuel,Termez,Surxondaryo,2976,28.0,220617,0,8
M02437,Oltin Shop,Utilities,Bukhara,Bukhara,5585,37.1,110922,0,2
M02438,Zafar Center,ATM,Fergana,Fergana,7760,13.8,493115,0,8
M02439,Shams Center,Clothing,Qarshi,Qashqadaryo,6925,2.6,368478,1,7
M02440,Oltin Bozor,Fuel,Namangan,Namangan,7051,35.3,173483,1,0
M02441,Oltin Service,Fuel,Jizzakh,Jizzakh,7329,12.6,161196,0,9
M02442,Kumush Market,Restaurant,Qarshi,Qashqadaryo,2953,14.9,312219,0,5
M02443,Fayz Express,Telecom,Namangan,Namangan,2154,9.8,125508,1,3
M02444,Zafar Trade,Cash,Urgench,Xorazm,7499,45.5,45362,0,9
M02445,Baxt Trade,Electronics,Fergana,Fergana,7555,36.1,111495,0,1
M02446,Mehr Market,Grocery,Guliston,Sirdaryo,4092,37.6,92616,0,6
M02447,Baraka Store,Electronics,Samarkand,Samarkand,6964,10.6,135649,0,1
M02448,Yulduz Store,Grocery,Qarshi,Qashqadaryo,3462,21.2,47181,0,6
M02449,Baxt Plus,Online Shopping,Samarkand,Samarkand,2361,10.4,52405,0,5
M02450,Kumush Trade,Restaurant,Urgench,Xorazm,2090,7.6,305440,0,9
M02451,Baraka Service,Electronics,Andijan,Andijan,2782,11.5,129181,0,0
M02452,Shams Shop,Online Shopping,Andijan,Andijan,3949,8.2,97298,1,4
M02453,Mehr Store,Utilities,Fergana,Fergana,3905,8.7,86659,0,7
M02454,Oltin Trade,Grocery,Bukhara,Bukhara,9723,24.7,107926,1,4
M02455,Mehr Center,Clothing,Nukus,Karakalpakstan,7608,40.4,140047,0,6
M02456,Mehr Shop,Electronics,Fergana,Fergana,2527,31.4,32603,0,3
M02457,Mehr Store,Fuel,Tashkent,Tashkent City,3951,28.3,89014,0,6
M02458,Oltin Plus,Fuel,Qarshi,Qashqadaryo,9187,20.3,143575,0,0
M02459,Zafar Express,Pharmacy,Urgench,Xorazm,7807,14.0,108938,0,3
M02460,Mehr Trade,Utilities,Urgench,Xorazm,9613,41.3,30434,0,5
M02461,Nur Shop,Clothing,Namangan,Namangan,7029,37.2,125114,0,1
M02462,Mehr Bozor,Electronics,Termez,Surxondaryo,5817,21.4,119240,0,9
M02463,Kumush Shop,Electronics,Jizzakh,Jizzakh,7577,8.7,70450,0,9
M02464,Fayz Market,ATM,Namangan,Namangan,6616,19.0,58579,0,2
M02465,Nur Plus,Fuel,Bukhara,Bukhara,1667,6.7,144085,1,8
M02466,Kumush Store,Utilities,Guliston,Sirdaryo,4661,26.0,134089,1,8
M02467,Oltin Trade,Fuel,Qarshi,Qashqadaryo,4983,19.6,178177,0,5
M02468,Shams Plus,Utilities,Samarkand,Samarkand,5967,22.3,649728,0,7
M02469,Nur Market,Utilities,Nukus,Karakalpakstan,2536,31.0,194810,0,1
M02470,Fayz Bozor,Fuel,Jizzakh,Jizzakh,8055,19.8,68872,0,7
M02471,Yulduz Express,Utilities,Tashkent,Tashkent City,1703,7.3,336327,0,9
M02472,Oltin Express,Fuel,Jizzakh,Jizzakh,9414,7.5,100545,1,6
M02473,Yulduz Shop,Pharmacy,Qarshi,Qashqadaryo,3644,18.1,100851,0,3
M02474,Fayz Plus,Clothing,Qarshi,Qashqadaryo,5782,32.1,59788,0,4
M02475,Nur Trade,Electronics,Tashkent,Tashkent City,6772,19.5,194741,1,8
M02476,Baxt Shop,Telecom,Termez,Surxondaryo,4501,5.0,96880,1,4
M02477,Oltin Service,Transport,Tashkent,Tashkent City,7522,17.7,250075,0,2
M02478,Mehr Trade,ATM,Andijan,Andijan,1435,5.2,198147,0,7
M02479,Mehr Express,Transport,Qarshi,Qashqadaryo,9154,16.0,63207,0,2
M02480,Fayz Center,Clothing,Guliston,Sirdaryo,4370,15.6,57946,0,2
M02481,Oltin Trade,Telecom,Nukus,Karakalpakstan,7475,12.8,151270,0,3
M02482,Mehr Express,Pharmacy,Termez,Surxondaryo,1026,7.9,336026,1,1
M02483,Baraka Trade,Utilities,Jizzakh,Jizzakh,1761,34.0,290302,0,4
M02484,Baraka Express,Transport,Jizzakh,Jizzakh,4056,25.9,420778,1,9
M02485,Mehr Store,Pharmacy,Nukus,Karakalpakstan,7363,23.0,142332,1,9
M02486,Oltin Center,Telecom,Jizzakh,Jizzakh,9035,33.0,258421,1,3
M02487,Zafar Store,Transport,Guliston,Sirdaryo,1760,41.8,311057,1,9
M02488,Fayz Plus,Pharmacy,Andijan,Andijan,9585,13.1,625939,0,1
M02489,Nur Center,Telecom,Tashkent,Tashkent City,8468,11.7,174657,1,0
M02490,Oltin Market,Clothing,Samarkand,Samarkand,8850,16.6,93197,0,7
M02491,Zafar Bozor,Electronics,Guliston,Sirdaryo,1338,11.7,319697,0,8
M02492,Yulduz Market,Utilities,Termez,Surxondaryo,2825,17.7,44050,1,1
M02493,Zafar Bozor,Restaurant,Bukhara,Bukhara,5951,38.5,302184,1,3
M02494,Nur Express,Electronics,Termez,Surxondaryo,5123,29.0,372713,0,4
M02495,Zafar Trade,Fuel,Bukhara,Bukhara,8376,31.2,287529,0,6
M02496,Baraka Store,Fuel,Jizzakh,Jizzakh,9917,28.3,60176,1,2
M02497,Shams Bozor,Pharmacy,Nukus,Karakalpakstan,4271,11.8,152659,0,1
M02498,Fayz Market,Fuel,Jizzakh,Jizzakh,6867,3.6,305630,1,1
M02499,Mehr Store,Fuel,Qarshi,Qashqadaryo,4746,13.3,194894,1,1
